"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-01",,,"19.4","H,,S","31.1",",,S","14.5",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-02",,,"22.4","H,,S","29.5",",,S","13.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-03",,,"19.9","H,,S","23.6",",,S","13.3",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-04",,,"21.3","H,,S","29.1",",,S","14.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-05",,,"20.2","H,,S","29.1",",,S","13.9",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-10",,,"26.1","H,,S","29.8",",,S","9.5",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-11",,,"24.8","H,,S","30.0",",,S","12.9",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-12",,,"19.9","H,,S","30.0",",,S","11.6",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-13",,,"22.0","H,,S","29.8",",,S","15.0",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-14",,,"23.1","H,,S","31.3",",,S","13.5",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-16",,,"21.1","H,,S","28.7",",,S","14.0",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-17","0.5",",,S","20.2","H,,S","28.7",",,S","15.1",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-18","6.1",",,S","18.7","H,,S","28.8",",,S","10.8",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-19","0.0",",,S","21.5","H,,S","30.9",",,S","8.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-20",,,"19.9","H,,S","30.9",",,S","11.6",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-21","4.1",",,S","16.9","H,,S","26.4",",,S","7.5",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-22","0.0",",,S","19.1","H,,S","28.8",",,S","9.8",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-23","0.8",",,S","16.1","H,,S","28.8",",,S","14.6",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-24","5.1",",,S","20.2","H,,S","24.7",",,S","14.8",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-25","0.0",",,S","18.9","H,,S","24.7",",,S","15.4",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-26",,,"17.1","H,,S","20.0",",,S","5.7",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-27",,,"15.4","H,,S","23.6",",,S","4.7",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-28",,,"19.7","H,,S","27.4",",,S","7.4",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-29",,,"15.8","H,,S","27.4",",,S","8.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-30",,,"13.1","H,,S","24.5",",,S","8.3",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-03-31",,,"17.1","H,,S","24.7",",,S","6.9",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-01",,,"19.9","H,,S","26.1",",,S","9.8",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-02",,,"17.0","H,,S","27.8",",,S","10.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-03",,,"16.4","H,,S","27.8",",,S","12.2",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-04",,,"14.8","H,,S","22.3",",,S","9.1",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-05",,,"19.8","H,,S","26.9",",,S","8.5",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-06",,,"19.9","H,,S","27.5",",,S","9.9",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-07",,,"19.3","H,,S","28.2",",,S","10.3",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-08",,,"16.5","H,,S","28.2",",,S","8.1",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-09",,,"16.3","H,,S","24.9",",,S","6.9",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-10",,,"12.6","H,,S","23.6",",,S","3.6",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-11",,,"13.4","H,,S","19.7",",,S","-1.3",",,S"
"SF001447910","NOUPOORT, SF","-31.183","24.95","1496.0","2023-04-12",,,"17.6","H,,S","22.8",",,S","1.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-01",,,"14.6","H,,S","25.8",",,S","2.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-02",,,"19.4","H,,S","27.4",",,S","5.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-03",,,"20.8","H,,S","30.1",",,S","5.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-04",,,"24.2","H,,S","31.8",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-05",,,"19.4","H,,S","31.8",",,S","8.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-06",,,"21.7","H,,S","30.9",",,S","5.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-07",,,"20.9","H,,S","28.0",",,S","10.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-09",,,"15.5","H,,S","27.5",",,S","5.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-10",,,"17.3","H,,S","27.6",",,S","8.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-11",,,"16.8","H,,S","31.5",",,S","5.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-12",,,"17.9","H,,S","31.5",",,S","10.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-13",,,"18.9","H,,S","28.2",",,S","11.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-14",,,"19.3","H,,S","30.9",",,S","5.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-15",,,"16.5","H,,S","30.9",",,S","10.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-16",,,"13.4","H,,S","26.0",",,S","7.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-17",,,"19.1","H,,S","27.1",",,S","13.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-18",,,"19.9","H,,S","28.6",",,S","10.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-19",,,"20.8","H,,S","27.4",",,S","10.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-20",,,"18.4","H,,S","31.4",",,S","9.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-21",,,"19.1","H,,S","31.4",",,S","15.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-22",,,"16.9","H,,S","23.3",",,S","13.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-23",,,"16.3","H,,S","29.1",",,S","9.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-24",,,"16.6","H,,S","29.1",",,S","8.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-25",,,"15.8","H,,S","25.1",",,S","7.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-26",,,"14.1","H,,S","26.4",",,S","4.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-27",,,"16.0","H,,S","30.9",",,S","5.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-28",,,"17.6","H,,S","30.9",",,S","10.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-29",,,"15.3","H,,S","27.4",",,S","6.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-30",,,"16.3","H,,S","31.1",",,S","4.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-07-31",,,"17.8","H,,S","31.1",",,S","5.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-01",,,"17.1","H,,S","29.9",",,S","16.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-02",,,"16.6","H,,S","23.0",",,S","10.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-03",,,"17.4","H,,S","27.1",",,S","9.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-04",,,"19.5","H,,S","32.0",",,S","9.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-05",,,"21.4","H,,S","32.0",",,S","9.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-06",,,"22.5","H,,S","32.5",",,S","15.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-07",,,"20.0","H,,S","32.5",",,S","10.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-08",,,"21.0","H,,S","32.2",",,S","9.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-09",,,"19.7","H,,S","32.2",",,S","12.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-10",,,"18.8","H,,S","29.6",",,S","11.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-11",,,"16.4","H,,S","32.0",",,S","8.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-12",,,"20.1","H,,S","32.3",",,S","8.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-13",,,"19.2","H,,S","32.8",",,S","8.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-14",,,"21.7","H,,S","37.1",",,S","9.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-15",,,"18.1","H,,S",,,"10.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-16",,,"16.8","H,,S","26.4",",,S","7.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-17",,,"18.9","H,,S","33.8",",,S","3.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-18",,,"23.1","H,,S","35.6",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-19",,,"17.9","H,,S",,,"10.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-20",,,"17.7","H,,S","32.0",",,S","2.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-21",,,"16.0","H,,S","32.0",",,S","8.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-22",,,"15.5","H,,S","28.0",",,S","4.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-23",,,"13.3","H,,S","28.0",",,S","6.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-24",,,"16.9","H,,S","28.6",",,S","9.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-25",,,"19.0","H,,S","32.4",",,S","6.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-26",,,"18.3","H,,S","32.4",",,S","6.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-27",,,"20.7","H,,S","35.5",",,S","8.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-28",,,"21.7","H,,S","35.5",",,S","14.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-29",,,"23.0","H,,S","36.5",",,S","10.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-08-30",,,"17.3","H,,S",,,"15.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-03",,,"18.9","H,,S","35.4",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-04",,,"20.9","H,,S","35.4",",,S","9.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-05",,,"21.3","H,,S",,,"7.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-06",,,"20.8","H,,S",,,"15.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-07",,,"19.4","H,,S","27.4",",,S","12.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-08",,,"20.2","H,,S","32.7",",,S","9.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-09",,,"28.2","H,,S","36.8",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-10",,,"28.7","H,,S","39.0",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-11",,,"23.2","H,,S",,,"11.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-14",,,"19.8","H,,S","24.5",",,S","12.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-15",,,"28.3","H,,S","33.4",",,S","22.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-16",,,"24.7","H,,S","37.5",",,S","10.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-18",,,"29.8","H,,S","36.9",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-19",,,"29.9","H,,S","36.1",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-20",,,"17.9","H,,S",,,"15.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-21",,,"16.9","H,,S","18.6",",,S","15.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-22",,,"22.3","H,,S","28.3",",,S","16.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-23",,,"29.7","H,,S","35.4",",,S","15.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-24",,,"26.8","H,,S","32.2",",,S","19.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-25",,,"23.6","H,,S","36.4",",,S","15.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-26",,,"25.1","H,,S","38.4",",,S","11.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-27",,,"27.1","H,,S","33.1",",,S","13.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-28",,,"24.5","H,,S","33.1",",,S","19.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-29",,,"22.6","H,,S","31.8",",,S","15.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-09-30",,,"25.2","H,,S","33.3",",,S","11.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-01",,,"27.2","H,,S","36.5",",,S","13.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-03",,,"29.9","H,,S","39.8",",,S","15.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-04",,,"24.0","H,,S","39.8",",,S","18.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-06",,,"30.9","H,,S","40.2",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-07",,,"26.0","H,,S","34.0",",,S","16.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-08",,,"24.8","H,,S","34.0",",,S","17.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-09",,,"29.1","H,,S","43.4",",,S",,
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-10",,,"24.8","H,,S",,,"18.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-11",,,"26.9","H,,S","35.9",",,S","18.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-12",,,"28.1","H,,S","38.7",",,S","17.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-13",,,"28.3","H,,S","38.9",",,S","19.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-14",,,"32.1","H,,S","40.6",",,S","19.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-15",,,"24.9","H,,S","40.6",",,S","21.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-16",,,"24.0","H,,S","31.7",",,S","17.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-17",,,"27.6","H,,S","32.8",",,S","20.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-18",,,"27.4","H,,S","34.7",",,S","16.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-19",,,"25.3","H,,S","34.7",",,S","20.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-20",,,"27.0","H,,S","34.4",",,S","17.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-22",,,"24.9","H,,S","32.8",",,S","19.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-23",,,"26.8","H,,S","31.5",",,S","18.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-24",,,"31.0","H,,S","36.0",",,S","19.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-27",,,"24.4","H,,S","28.9",",,S","21.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-28",,,"22.9","H,,S","30.3",",,S","18.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-29",,,"22.8","H,,S","30.3",",,S","18.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-30",,,"27.6","H,,S","33.7",",,S","16.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-10-31",,,"22.1","H,,S","33.7",",,S","18.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-01",,,"19.4","H,,S","22.4",",,S","16.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-02",,,"20.4","H,,S","23.1",",,S","17.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-08",,,"25.6","H,,S","30.5",",,S","22.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-09",,,"30.4","H,,S","40.0",",,S","21.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-10",,,"24.6","H,,S","40.0",",,S","20.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-11",,,"23.9","H,,S","30.3",",,S","20.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-12",,,"25.6","H,,S","31.7",",,S","21.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-13",,,"25.8","H,,S","31.7",",,S","22.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-22",,,"30.7","H,,S","36.0",",,S","14.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-23",,,"28.7","H,,S","36.5",",,S","21.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-24",,,"28.6","H,,S","38.5",",,S","18.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-26",,,"23.3","H,,S","28.2",",,S","20.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-27",,,"22.6","H,,S","28.2",",,S","19.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-28",,,"24.1","H,,S","29.4",",,S","19.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-29",,,"22.4","H,,S","30.5",",,S","14.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-11-30",,,"24.1","H,,S","31.5",",,S","16.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-01",,,"25.1","H,,S","32.6",",,S","14.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-02",,,"27.7","H,,S","37.4",",,S","17.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-03",,,"27.2","H,,S","37.4",",,S","19.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-04",,,"26.6","H,,S","35.6",",,S","21.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-05",,,"28.9","H,,S","37.6",",,S","23.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-06",,,"24.8","H,,S","37.6",",,S","22.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-07",,,"26.3","H,,S","36.6",",,S","19.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-09",,,"26.4","H,,S","37.5",",,S","21.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-10",,,"27.6","H,,S","37.9",",,S","19.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-11",,,"27.8","H,,S","37.9",",,S","22.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-12",,,"25.3","H,,S","35.7",",,S","21.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-13",,,"25.3","H,,S","32.2",",,S","21.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-14",,,"27.2","H,,S","36.0",",,S","22.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-15",,,"29.6","H,,S","38.1",",,S","21.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-16",,,"27.2","H,,S","38.1",",,S","21.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-17",,,"28.5","H,,S","36.5",",,S","23.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-18",,,"26.1","H,,S","36.5",",,S","23.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-19",,,"26.1","H,,S","33.2",",,S","21.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-20",,,"23.7","H,,S","33.2",",,S","22.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-21",,,"21.9","H,,S","26.0",",,S","19.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-22",,,"23.0","H,,S","30.6",",,S","16.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-23",,,"22.1","H,,S","30.6",",,S","12.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-26",,,"14.6","H,,S","25.1",",,S","9.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-27",,,"12.9","H,,S","17.3",",,S","10.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-28",,,"15.6","H,,S","21.8",",,S","10.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-29",,,"24.7","H,,S","35.6",",,S","12.0",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-30",,,"19.4","H,,S","35.6",",,S","17.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2022-12-31",,,"19.4","H,,S","21.6",",,S","16.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-01",,,"22.8","H,,S","28.1",",,S","19.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-02",,,"25.1","H,,S","32.2",",,S","18.8",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-03",,,"26.2","H,,S","33.8",",,S","18.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-04",,,"27.2","H,,S","39.0",",,S","20.3",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-05",,,"26.1","H,,S","39.0",",,S","22.7",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-06",,,"21.2","H,,S","32.2",",,S","18.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-07",,,"21.8","H,,S","25.9",",,S","17.6",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-08",,,"22.6","H,,S","29.8",",,S","14.1",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-09",,,"25.1","H,,S","34.1",",,S","15.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-10",,,"26.7","H,,S","36.1",",,S","17.5",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-11",,,"26.4","H,,S","36.1",",,S","20.9",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-12",,,"24.7","H,,S","33.7",",,S","20.2",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-13",,,"27.2","H,,S","34.3",",,S","20.4",",,S"
"SF000068296","SKUKUZA, SF","-24.983","31.6","271.0","2023-01-14",,,"26.9","H,,S","35.8",",,S","22.8",",,S"
